Row ID,Order ID,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Base Margin,Order Date,Customer Name,Product Name,Ship Date
3164.0,22727.0,Not Specified,45.0,296.82,0.07,Regular Air,-120.37,6.48,6.65,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Small Box,0.36,7/3/2011,Lycoris Saunders,Xerox 1966,7/3/2011
3203.0,22978.0,Medium,28.0,1801.95,0.03,Delivery Truck,-182.07,60.89,32.41,Saskachewan,Prarie,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,0.56,4/2/2009,Anthony Garverick,"Global Push Button Manager's Chair, Indigo",4/3/2009
3224.0,23140.0,High,18.0,1713.8,0.05,Regular Air,1125.29,99.23,8.99,Saskachewan,Prarie,Home Office,Furniture,Office Furnishings,Small Pack,0.35,2/8/2012,MaryBeth Skach,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",2/10/2012
3225.0,23140.0,High,16.0,116.69,0.02,Regular Air,11.69,7.08,2.35,Saskachewan,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,0.47,2/8/2012,MaryBeth Skach,SANFORD Major Accent Highlighters,2/8/2012
3302.0,23586.0,Medium,32.0,210.9,0.03,Regular Air,-62.46,6.48,5.74,Saskachewan,Prarie,Small Business,Office Supplies,Paper,Small Box,0.37,1/14/2010,Anthony Garverick,Xerox 1994,1/17/2010
3309.0,23648.0,Critical,44.0,6768.16,0.03,Regular Air,907.49,152.48,6.5,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Small Box,0.74,9/24/2012,Liz Carlisle,Adesso Programmable 142-Key Keyboard,9/25/2012
3310.0,23648.0,Critical,4.0,10.65,0.1,Regular Air,-0.64,2.61,0.5,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Small Box,0.39,9/24/2012,Liz Carlisle,Avery 494,9/25/2012
3497.0,24931.0,Low,9.0,149.64,0.05,Regular Air,13.77,16.74,5.08,Saskachewan,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.36,11/7/2011,MaryBeth Skach,GBC Poly Designer Binding Covers,11/11/2011
3566.0,25443.0,Medium,33.0,570.24,0.01,Regular Air,-57.83,15.99,11.28,Saskachewan,Prarie,Corporate,Technology,Office Machines,Medium Box,0.38,9/22/2012,Rick Wilson,"210 Trimline Phone, White",9/22/2012
3632.0,25953.0,Critical,27.0,258.54,0.1,Regular Air,-16.3,9.85,4.82,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.47,9/27/2009,Liz Carlisle,Lumber Crayons,9/28/2009
3633.0,25953.0,Critical,19.0,1972.884,0.04,Regular Air,140.91,125.99,7.69,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Small Box,0.58,9/27/2009,Liz Carlisle,Timeport L7089,9/28/2009
3650.0,26144.0,High,28.0,75.74,0.1,Regular Air,13.23,2.88,0.99,Saskachewan,Prarie,Small Business,Office Supplies,Labels,Small Box,0.36,10/26/2011,Lindsay Castell,Avery 474,10/27/2011
3702.0,26439.0,Medium,38.0,1230.83,0.0,Regular Air,75.5,30.98,6.5,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Small Box,0.64,9/15/2011,Justin Deggeller,Belkin ErgoBoard Keyboard,9/16/2011
3703.0,26439.0,Medium,37.0,169.93,0.04,Regular Air,-114.35,4.28,5.74,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Small Box,0.4,9/15/2011,Justin Deggeller,Xerox 1953,9/15/2011
3704.0,26439.0,Medium,23.0,1176.944,0.1,Regular Air,53.65,65.99,4.99,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Small Box,0.58,9/15/2011,Justin Deggeller,MicroTAC 650,9/17/2011
3707.0,26466.0,Critical,29.0,909.721,0.01,Regular Air,287.99,35.99,5.99,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Wrap Bag,0.38,6/11/2009,Rick Wilson,Accessory41,6/12/2009
3937.0,28037.0,High,31.0,203.53,0.06,Regular Air,-101.28,6.68,6.93,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Small Box,0.37,12/12/2009,Maxwell Schwartz,HP Office Paper (20Lb. and 87 Bright),12/13/2009
3967.0,28294.0,High,47.0,63.47,0.0,Regular Air,-19.92,1.26,0.7,Saskachewan,Prarie,Corporate,Office Supplies,Rubber Bands,Wrap Bag,0.81,5/22/2012,Lindsay Castell,Bagged Rubber Bands,5/23/2012
3984.0,28453.0,Critical,26.0,560.03,0.04,Regular Air,-139.87,21.66,13.99,Saskachewan,Prarie,Home Office,Office Supplies,Appliances,Medium Box,0.52,12/28/2012,Lycoris Saunders,Holmes 99% HEPA Air Purifier,12/28/2012
3993.0,28512.0,Medium,11.0,323.91,0.09,Regular Air,-96.53,30.73,4.0,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Small Box,0.75,4/27/2010,Lindsay Castell,Fellowes 17-key keypad for PS/2 interface,4/28/2010
3994.0,28512.0,Medium,10.0,185.59,0.1,Regular Air,12.01,19.98,5.77,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Small Box,0.38,4/27/2010,Lindsay Castell,Xerox Blank Computer Paper,4/29/2010
3995.0,28512.0,Medium,18.0,7168.15,0.05,Regular Air,1593.61,419.19,19.99,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Small Box,0.58,4/27/2010,Lindsay Castell,Smead Adjustable Mobile File Trolley with Lockable Top,4/29/2010
4011.0,28641.0,Not Specified,33.0,278.65,0.05,Express Air,-36.34,8.32,2.38,Saskachewan,Prarie,Home Office,Technology,Computer Peripherals,Small Pack,0.74,10/12/2011,Liz Pelletier,"Imation 3.5 IBM Formatted Diskettes, 10/Box",10/13/2011
4045.0,28867.0,Medium,43.0,866.73,0.1,Regular Air,-199.98,20.97,6.5,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Small Box,0.78,7/22/2011,Maxwell Schwartz,Microsoft Internet Keyboard,7/23/2011
4046.0,28867.0,Medium,6.0,642.42,0.03,Regular Air,80.01,104.85,19.99,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Small Box,0.37,7/22/2011,Maxwell Schwartz,Multicolor Computer Printout Paper,7/23/2011
4047.0,28867.0,Medium,26.0,2169.7525,0.02,Regular Air,374.75,95.99,8.99,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Small Box,0.57,7/22/2011,Maxwell Schwartz,600 Series Flip,7/24/2011
4055.0,28899.0,Low,27.0,4488.2635,0.06,Regular Air,750.55,205.99,5.0,Saskachewan,Prarie,Consumer,Technology,Telephones and Communication,Small Box,0.59,6/14/2012,Janet Lee,Phone 918,6/16/2012
4264.0,30343.0,Critical,8.0,41343.21,0.09,Regular Air,3852.19,6783.02,24.49,Saskachewan,Prarie,Corporate,Technology,Office Machines,Large Box,0.39,5/21/2012,Craig Carreira,Polycom ViewStation ISDN Videoconferencing Unit,5/23/2012
4303.0,30657.0,High,6.0,273.38,0.06,Express Air,-170.91,43.22,16.71,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Small Box,0.66,5/10/2011,Paul Stevenson,"Fellowes Mobile Numeric Keypad, Graphite",5/11/2011
4304.0,30657.0,High,8.0,179.66,0.01,Regular Air,-1.73,22.24,1.99,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Small Pack,0.43,5/10/2011,Paul Stevenson,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",5/12/2011
4399.0,31330.0,High,2.0,13.5,0.04,Regular Air,-7.9,5.98,1.67,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.51,6/1/2010,Paul Stevenson,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",6/2/2010
4400.0,31330.0,High,38.0,540.64,0.02,Regular Air,13.89,13.43,5.5,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Small Box,0.57,6/1/2010,Paul Stevenson,"Fellowes Personal Hanging Folder Files, Navy",6/2/2010
4428.0,31556.0,Critical,35.0,269.35,0.07,Regular Air,-14.99,7.7,3.68,Saskachewan,Prarie,Consumer,Furniture,Office Furnishings,Wrap Bag,0.52,7/27/2011,Kelly Collister,Deflect-O Glasstique Clear Desk Accessories,7/28/2011
4441.0,31648.0,High,8.0,68.94,0.0,Regular Air,-32.63,8.32,2.38,Saskachewan,Prarie,Home Office,Technology,Computer Peripherals,Small Pack,0.74,8/20/2011,Greg Hansen,"Imation 3.5 IBM Formatted Diskettes, 10/Box",8/20/2011
4442.0,31648.0,High,10.0,74.04,0.03,Regular Air,-37.04,6.68,7.3,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Small Box,0.37,8/20/2011,Greg Hansen,Xerox 1959,8/22/2011
4510.0,32100.0,Medium,29.0,1104.28,0.08,Regular Air,359.75,40.98,1.99,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Small Pack,0.44,5/23/2012,Liz Carlisle,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",5/25/2012
4593.0,32675.0,High,20.0,6865.19,0.09,Delivery Truck,1541.68,349.45,60.0,Saskachewan,Prarie,Corporate,Furniture,Tables,Jumbo Drum,,11/3/2009,Jonathan Doherty,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",11/4/2009
4605.0,32804.0,Medium,49.0,174.81,0.07,Regular Air,74.82,3.75,0.5,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Small Box,0.37,9/9/2012,Lycoris Saunders,Avery 510,9/10/2012
4606.0,32804.0,Medium,20.0,89.51,0.02,Regular Air,-61.99,3.98,5.26,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.38,9/9/2012,Lycoris Saunders,Ibico Presentation Index for Binding Systems,9/11/2012
4608.0,32806.0,High,48.0,175.99,0.1,Express Air,77.3,3.69,0.5,Saskachewan,Prarie,Home Office,Office Supplies,Labels,Small Box,0.38,6/21/2011,Lycoris Saunders,Avery 487,6/22/2011
4609.0,32806.0,High,33.0,221.23,0.02,Regular Air,-45.29,6.68,5.2,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Small Box,0.37,6/21/2011,Lycoris Saunders,Xerox 1977,6/23/2011
4635.0,32996.0,Critical,15.0,262.29,0.09,Regular Air,7.26,17.78,5.03,Saskachewan,Prarie,Consumer,Furniture,Office Furnishings,Small Box,0.54,12/17/2010,Janet Lee,"Seth Thomas 13 1/2"" Wall Clock",12/20/2010
4636.0,32996.0,Critical,2.0,116.314,0.04,Regular Air,-300.85,65.99,3.9,Saskachewan,Prarie,Consumer,Technology,Telephones and Communication,Small Box,0.55,12/17/2010,Janet Lee,StarTAC Series,12/19/2010
4657.0,33184.0,Not Specified,32.0,402.49,0.0,Regular Air,41.79,11.7,5.63,Saskachewan,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.4,2/13/2012,Dennis Pardue,Fellowes Binding Cases,2/15/2012
4658.0,33184.0,Not Specified,1.0,1754.29,0.09,Regular Air,-961.5,1889.99,19.99,Saskachewan,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.36,2/13/2012,Dennis Pardue,Ibico EPK-21 Electric Binding System,2/15/2012
4742.0,33731.0,High,27.0,8213.37,0.02,Delivery Truck,1148.88,284.98,69.55,Saskachewan,Prarie,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.6,10/8/2012,Jonathan Doherty,Global Commerce Series High-Back Swivel/Tilt Chairs,10/9/2012
4743.0,33731.0,High,32.0,109.01,0.09,Regular Air,8.45,3.58,1.63,Saskachewan,Prarie,Corporate,Office Supplies,Rubber Bands,Wrap Bag,0.36,10/8/2012,Jonathan Doherty,"OIC Colored Binder Clips, Assorted Sizes",10/8/2012
4744.0,33731.0,High,12.0,138.88,0.05,Regular Air,-23.99,11.29,5.03,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Small Box,0.59,10/8/2012,Jonathan Doherty,X-Rack File for Hanging Folders,10/10/2012
4799.0,34112.0,Critical,13.0,315.792,0.1,Regular Air,-105.77,28.99,8.59,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,Medium Box,0.56,9/1/2011,Dennis Pardue,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,9/3/2011
4896.0,34849.0,Critical,3.0,11.76,0.1,Regular Air,-2.83,4.13,0.5,Saskachewan,Prarie,Home Office,Office Supplies,Labels,Small Box,0.39,10/12/2010,Lycoris Saunders,Avery 506,10/14/2010
4897.0,34849.0,Critical,22.0,100.13,0.08,Regular Air,19.77,4.73,1.52,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Wrap Bag,0.36,10/12/2010,Lycoris Saunders,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",10/13/2010
4898.0,34849.0,Critical,3.0,1192.93,0.07,Regular Air,-434.81,419.19,19.99,Saskachewan,Prarie,Home Office,Office Supplies,Storage & Organization,Small Box,0.58,10/12/2010,Lycoris Saunders,Smead Adjustable Mobile File Trolley with Lockable Top,10/13/2010
5337.0,37923.0,Not Specified,29.0,198.43,0.01,Regular Air,-79.67,6.48,6.81,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Small Box,0.36,3/27/2010,Paul Stevenson,Xerox 1930,3/28/2010
5376.0,38215.0,Critical,42.0,756.7295,0.07,Regular Air,64.78,20.99,4.81,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,Medium Box,0.58,1/2/2010,Dennis Pardue,1726 Digital Answering Machine,1/3/2010
5377.0,38215.0,Critical,38.0,3676.96,0.09,Express Air,1233.45,104.85,19.99,Saskachewan,Prarie,Small Business,Office Supplies,Paper,Small Box,0.37,1/2/2010,Dennis Pardue,Multicolor Computer Printout Paper,1/4/2010
5445.0,38659.0,Low,48.0,3982.42,0.04,Regular Air,1560.82,83.1,6.13,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Small Box,0.45,3/30/2010,Jonathan Doherty,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",4/3/2010
5446.0,38659.0,Low,32.0,4025.66,0.05,Delivery Truck,-395.12,124.49,51.94,Saskachewan,Prarie,Corporate,Furniture,Tables,Jumbo Box,0.63,3/30/2010,Jonathan Doherty,Bevis 36 x 72 Conference Tables,4/6/2010
5499.0,38982.0,Not Specified,43.0,1114.42,0.09,Regular Air,425.07,28.48,1.99,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Small Pack,0.4,7/17/2009,Liz Carlisle,"Memorex 4.7GB DVD+RW, 3/Pack",7/18/2009
5642.0,39908.0,Low,23.0,753.75,0.1,Regular Air,31.17,34.99,7.73,Saskachewan,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Small Box,0.59,5/10/2009,Neil Knudson,Hunt Boston Vacuum Mount KS Pencil Sharpener,5/12/2009
5690.0,40225.0,Low,50.0,839.07,0.06,Regular Air,212.73,16.74,5.08,Saskachewan,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.36,1/9/2011,Frank Gastineau,GBC Poly Designer Binding Covers,1/16/2011
5691.0,40225.0,Low,45.0,5643.49,0.05,Delivery Truck,-1857.06,122.99,70.2,Saskachewan,Prarie,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,0.74,1/9/2011,Frank Gastineau,"Global High-Back Leather Tilter, Burgundy",1/11/2011
5718.0,40512.0,Medium,41.0,405.83,0.06,Regular Air,178.86,9.9,1.39,Saskachewan,Prarie,Home Office,Office Supplies,Envelopes,Small Box,0.37,9/17/2010,Greg Hansen,#6 3/4 Gummed Flap White Envelopes,9/18/2010
5869.0,41636.0,Critical,47.0,5294.48,0.03,Regular Air,1521.31,107.53,5.81,Saskachewan,Prarie,Home Office,Furniture,Office Furnishings,Medium Box,0.65,8/14/2009,MaryBeth Skach,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",8/15/2009
5870.0,41636.0,Critical,25.0,423.15,0.05,Regular Air,-47.28,16.98,7.78,Saskachewan,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,0.57,8/14/2009,MaryBeth Skach,Stanley Bostitch Contemporary Electric Pencil Sharpeners,8/16/2009
5871.0,41636.0,Critical,27.0,2762.857,0.03,Regular Air,722.24,115.99,4.23,Saskachewan,Prarie,Home Office,Technology,Telephones and Communication,Small Box,0.56,8/14/2009,MaryBeth Skach,282,8/16/2009
5894.0,41799.0,High,21.0,1130.806,0.04,Regular Air,95.15,65.99,4.99,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Small Box,0.57,6/23/2009,Jonathan Doherty,T193,6/24/2009
5904.0,41857.0,Low,45.0,461.05,0.04,Express Air,-38.39,9.65,6.22,Saskachewan,Prarie,Home Office,Furniture,Office Furnishings,Small Box,0.55,5/6/2011,Lycoris Saunders,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",5/11/2011
5970.0,42342.0,Not Specified,43.0,9501.624,0.07,Delivery Truck,-686.45,286.85,61.76,Saskachewan,Prarie,Corporate,Furniture,Tables,Jumbo Box,0.78,9/4/2009,Bill Eplett,Riverside Furniture Stanwyck Manor Table Series,9/6/2009
5977.0,42374.0,Critical,21.0,205.32,0.08,Express Air,37.3,10.01,1.99,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Small Pack,0.41,7/17/2012,Dennis Pardue,TDK 4.7GB DVD-R,7/17/2012
5978.0,42374.0,Critical,47.0,807.6,0.0,Regular Air,214.3,16.74,5.08,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.36,7/17/2012,Dennis Pardue,GBC Poly Designer Binding Covers,7/18/2012
5979.0,42374.0,Critical,11.0,694.17,0.0,Regular Air,174.22,59.78,10.29,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.39,7/17/2012,Dennis Pardue,GBC Recycled Regency Composition Covers,7/19/2012
6016.0,42631.0,High,41.0,257.66,0.05,Regular Air,-69.23,6.48,2.74,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Small Pack,0.71,5/9/2009,Jeremy Lonsdale,"Sony MFD2HD Formatted Diskettes, 10/Pack",5/9/2009
6017.0,42631.0,High,18.0,211.4,0.09,Regular Air,91.63,12.53,0.5,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Small Box,0.38,5/9/2009,Jeremy Lonsdale,Avery 485,5/10/2009
6018.0,42631.0,High,44.0,287.22,0.06,Regular Air,-72.93,6.68,5.41,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Small Box,0.37,5/9/2009,Jeremy Lonsdale,Xerox 195,5/10/2009
6019.0,42631.0,High,22.0,1148.0355,0.08,Express Air,21.98,65.99,8.99,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Small Box,0.55,5/9/2009,Jeremy Lonsdale,i270,5/11/2009
6066.0,42979.0,Not Specified,29.0,2770.79,0.02,Delivery Truck,109.39,90.98,30.0,Saskachewan,Prarie,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.61,5/1/2011,Maxwell Schwartz,Office Star - Task Chair with Contemporary Loop Arms,5/3/2011
6077.0,43045.0,Medium,47.0,5301.2,0.01,Regular Air,1126.72,105.29,10.12,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,Large Box,0.79,6/14/2012,Neil Knudson,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,6/16/2012
6078.0,43045.0,Medium,12.0,418.44,0.05,Delivery Truck,-407.17,31.76,45.51,Saskachewan,Prarie,Corporate,Furniture,Tables,Jumbo Box,0.65,6/14/2012,Neil Knudson,Hon iLevel Computer Training Table,6/14/2012
6085.0,43110.0,High,3.0,21.01,0.0,Regular Air,-9.69,4.98,5.02,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Small Box,0.38,2/6/2011,Maxwell Schwartz,Xerox 1989,2/6/2011
6086.0,43110.0,High,1.0,3457.99,0.05,Regular Air,-11861.46,3499.99,24.49,Saskachewan,Prarie,Corporate,Technology,Copiers and Fax,Large Box,0.37,2/6/2011,Maxwell Schwartz,Canon imageCLASS 2200 Advanced Copier,2/8/2011
6104.0,43239.0,Not Specified,14.0,270.25,0.02,Regular Air,100.9,18.94,1.49,Saskachewan,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.35,3/16/2011,Lycoris Saunders,Flexible Leather- Look Classic Collection Ring Binder,3/18/2011
6313.0,44678.0,Low,36.0,1152.63,0.03,Regular Air,389.4,32.48,7.09,Saskachewan,Prarie,Small Business,Furniture,Office Furnishings,Small Box,0.49,10/13/2012,Dennis Pardue,"Computer Room Manger, 14""",10/13/2012
6314.0,44678.0,Low,4.0,7.56,0.1,Regular Air,-5.53,1.89,0.76,Saskachewan,Prarie,Small Business,Office Supplies,Rubber Bands,Wrap Bag,0.83,10/13/2012,Dennis Pardue,Revere Boxed Rubber Bands by Revere,10/15/2012
6326.0,44805.0,High,40.0,1710.65,0.01,Regular Air,782.01,41.94,2.99,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.35,9/14/2012,Jonathan Doherty,"Avery Trapezoid Extra Heavy Duty 4"" Binders",9/15/2012
6335.0,44897.0,High,11.0,85.62,0.07,Regular Air,-81.22,7.28,11.15,Saskachewan,Prarie,Consumer,Office Supplies,Paper,Small Box,0.37,3/9/2010,Kelly Collister,"Array Parchment Paper, Assorted Colors",3/11/2010
6610.0,47015.0,Not Specified,19.0,5441.06,0.06,Delivery Truck,-557.2,286.85,61.76,Saskachewan,Prarie,Corporate,Furniture,Tables,Jumbo Box,0.78,2/13/2011,Jeremy Lonsdale,Riverside Furniture Stanwyck Manor Table Series,2/14/2011
6636.0,47175.0,Not Specified,40.0,70.45,0.1,Regular Air,-2.31,1.82,1.0,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.4,4/25/2010,Jeremy Lonsdale,"Crayola Anti Dust Chalk, 12/Pack",4/26/2010
6638.0,47203.0,Critical,8.0,129.18,0.04,Regular Air,-30.02,15.98,4.0,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Small Box,0.37,12/18/2009,Bill Eplett,Logitech Access Keyboard,12/19/2009
6639.0,47203.0,Critical,44.0,1016.26,0.06,Regular Air,337.97,22.84,5.47,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Small Box,0.39,12/18/2009,Bill Eplett,Xerox 1929,12/20/2009
6646.0,47270.0,Critical,40.0,382.65,0.03,Express Air,47.61,9.27,4.39,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Wrap Bag,0.38,8/2/2010,Denise Monton,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",8/5/2010
6647.0,47270.0,Critical,9.0,61.0,0.08,Regular Air,-34.25,6.48,6.81,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Small Box,0.36,8/2/2010,Denise Monton,Xerox 1930,8/4/2010
6648.0,47270.0,Critical,19.0,3559.613,0.0,Regular Air,747.74,205.99,3.0,Saskachewan,Prarie,Home Office,Technology,Telephones and Communication,Small Box,0.58,8/2/2010,Denise Monton,6185,8/4/2010
6680.0,47524.0,Medium,40.0,245.82,0.08,Regular Air,86.44,6.45,1.34,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Wrap Bag,0.36,4/15/2010,Jeremy Lonsdale,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",4/15/2010
6748.0,48035.0,Critical,8.0,155.924,0.09,Express Air,-63.12,20.99,4.81,Saskachewan,Prarie,Home Office,Technology,Telephones and Communication,Medium Box,0.58,3/31/2009,Liz Pelletier,1726 Digital Answering Machine,4/1/2009
6752.0,48096.0,High,3.0,34.23,0.02,Express Air,-9.5,6.48,7.86,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Small Box,0.37,6/12/2009,Denise Monton,Xerox 213,6/13/2009
6753.0,48096.0,High,22.0,383.33,0.03,Regular Air,27.62,17.07,8.13,Saskachewan,Prarie,Home Office,Office Supplies,Envelopes,Small Box,0.38,6/12/2009,Denise Monton,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",6/14/2009
6859.0,48868.0,Not Specified,47.0,7647.97,0.05,Express Air,-1014.01,167.27,35.0,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Large Box,0.85,6/13/2012,Paul Stevenson,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,6/15/2012
6860.0,48868.0,Not Specified,43.0,6861.8545,0.07,Regular Air,1754.08,195.99,3.99,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Small Box,0.59,6/13/2012,Paul Stevenson,CF 888,6/14/2012
6955.0,49760.0,Medium,3.0,44.84,0.09,Regular Air,37.74,14.2,5.3,Saskachewan,Prarie,Home Office,Furniture,Office Furnishings,Wrap Bag,0.46,10/1/2011,Denise Monton,Coloredge Poster Frame,10/2/2011
6956.0,49760.0,Medium,13.0,1281.1795,0.02,Regular Air,-26.62,115.99,5.92,Saskachewan,Prarie,Home Office,Technology,Telephones and Communication,Small Box,0.58,10/1/2011,Denise Monton,8890,10/3/2011
6957.0,49760.0,Medium,38.0,710.33,0.09,Express Air,62.53,18.97,9.03,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Small Box,0.37,10/1/2011,Denise Monton,Computer Printout Paper with Letter-Trim Perforations,10/3/2011
6975.0,49830.0,Critical,31.0,16949.44,0.01,Regular Air,7858.08,525.98,19.99,Saskachewan,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.37,7/9/2009,Ionia McGrath,GBC DocuBind 300 Electric Binding Machine,7/11/2009
7027.0,50147.0,Medium,42.0,1504.01,0.05,Regular Air,211.04,35.89,14.72,Saskachewan,Prarie,Home Office,Office Supplies,Envelopes,Small Box,0.4,10/8/2009,Denise Monton,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,10/9/2009
7028.0,50147.0,Medium,13.0,163.62,0.0,Regular Air,16.34,11.48,5.43,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Small Box,0.36,10/8/2009,Denise Monton,Personal Creations Ink Jet Cards and Labels,10/8/2009
7044.0,50304.0,Critical,22.0,887.98,0.04,Regular Air,239.94,39.98,9.83,Saskachewan,Prarie,Corporate,Office Supplies,Envelopes,Small Box,0.4,1/31/2010,Jonathan Doherty,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",2/2/2010
7045.0,50304.0,Critical,3.0,72.46,0.05,Delivery Truck,-60.74,15.23,27.75,Saskachewan,Prarie,Corporate,Furniture,Tables,Jumbo Box,0.76,1/31/2010,Jonathan Doherty,Anderson Hickey Conga Table Tops & Accessories,2/2/2010
7112.0,50756.0,Not Specified,19.0,470.39,0.08,Regular Air,-147.99,26.31,5.89,Saskachewan,Prarie,Home Office,Technology,Computer Peripherals,Small Box,0.75,9/9/2010,Ionia McGrath,"Micro Innovations Micro 3000 Keyboard, Black",9/10/2010
7113.0,50756.0,Not Specified,2.0,15.04,0.02,Regular Air,-6.12,7.31,0.49,Saskachewan,Prarie,Home Office,Office Supplies,Labels,Small Box,0.38,9/9/2010,Ionia McGrath,Self-Adhesive Address Labels for Typewriters by Universal,9/9/2010
7173.0,51201.0,High,42.0,312.05,0.04,Regular Air,-342.38,7.38,11.51,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.36,12/16/2011,Jonathan Doherty,GBC Plastic Binding Combs,12/16/2011
